bathrooms,ROOMS,bedrooms,Yr_changed,price,STYLE,KITCHENS,FIREPLACES,sqft_living,latitude,longitude,ocean_proximity
3,9,5,2013.0,1517375.0,3 Story,1.0,0,1400,38.91576522,-77.03606389,0
1,5,3,1973.0,815000.0,2 Story,1.0,0,1423,38.91615074,-77.03529222,0
2,7,3,1990.0,1300000.0,3 Story,1.0,0,1423,38.91614752,-77.03522557,0
2,6,3,2008.0,999000.0,2 Story,1.0,0,1423,38.91615501,-77.03514924,0
1,6,3,1996.0,735000.0,2 Story,1.0,0,1423,38.9164246,-77.03586359,0
2,6,3,1990.0,1125000.0,2 Story,1.0,1,1423,38.91642497,-77.03580882,0
1,6,2,2011.0,797500.0,2 Story,1.0,0,1423,38.91642565,-77.03566318,0
1,5,2,2007.0,1115000.0,2 Story,1.0,2,1423,38.91642162,-77.03557751,0
2,8,2,2007.0,1479000.0,4 Story,1.0,3,1424,38.91278246,-77.04697566,0
2,7,3,2009.0,1700000.0,4 Story,1.0,1,1253,38.91279204,-77.0468968,0
3,6,2,2009.0,1200000.0,4 Story,1.0,1,1243,38.91278802,-77.04681332,0
2,6,3,2001.0,664150.0,3 Story,1.0,1,268,38.91358986,-77.04679367,0
4,9,6,2004.0,1500000.0,3 Story,4.0,0,858,38.91332897,-77.04682901,0
6,16,6,2001.0,1725000.0,3 Story,2.0,4,1313,38.91241983,-77.04731453,0
4,12,4,2013.0,2700000.0,4 Story,4.0,6,1313,38.91241527,-77.04724004,0
3,9,4,1973.0,1070000.0,3 Story,2.0,6,1321,38.91239669,-77.04751859,0
3,9,2,1966.0,230000.0,3 Story,3.0,2,2017,38.91229163,-77.04755288,0
4,17,4,2002.0,1475000.0,3 Story,3.0,0,1085,38.90873054,-77.04689125,0
4,10,4,1980.0,1511250.0,3 Story,2.0,2,932,38.90873669,-77.04705785,0
5,11,5,2005.0,1900500.0,3 Story,2.0,6,1488,38.90884234,-77.04689662,0
5,16,6,1981.0,230000.0,4 Story,2.0,0,2300,38.90913582,-77.046905,0
5,6,5,2001.0,1360000.0,3 Story,2.0,3,1873,38.90908268,-77.04689851,0
6,13,5,2007.0,1250000.0,4 Story,2.0,2,1400,38.90903466,-77.04689779,0
4,13,5,1976.0,1800000.0,2 Story,2.0,3,2034,38.90745956,-77.0482043,0
4,9,5,2002.0,1675000.0,3 Story,2.0,2,2000,38.90765643,-77.04855701,0
3,8,3,1965.0,1109000.0,3 Story,3.0,0,1600,38.90779596,-77.04856978,0
3,9,4,2012.0,1900000.0,2 Story,2.0,4,2422,38.90767725,-77.04698475,0
1,7,3,1980.0,1000000.0,2 Story,1.0,1,1742,38.90835056,-77.04759361,0
2,9,4,2015.0,1110000.0,2 Story,2.0,1,1742,38.90835085,-77.04752927,0
4,11,5,1980.0,1475000.0,3 Story,3.0,1,2090,38.90837707,-77.04730377,0
3,7,4,2007.0,1505000.0,3 Story,2.0,3,1600,38.91613702,-77.03931473,0
3,7,4,1979.0,415000.0,2 Story,2.0,0,1760,38.91643186,-77.04114726,0
4,12,4,2016.0,2000000.0,3 Story,2.0,0,1374,38.91644636,-77.0393435,0
3,11,3,2012.0,1610000.0,3 Story,2.0,3,1374,38.91644206,-77.03927881,0
4,12,3,2009.0,1550000.0,3 Story,2.0,4,1373,38.91644307,-77.03922357,0
3,11,5,2008.0,495000.0,3 Story,2.0,4,1373,38.91644822,-77.03917123,0
4,11,6,1978.0,1300000.0,3 Story,2.0,4,1700,38.91679225,-77.03943674,0
3,10,3,2006.0,1200000.0,3 Story,2.0,3,1700,38.916796,-77.03924902,0
1,7,2,2007.0,800000.0,2 Story,1.0,0,1386,38.91644288,-77.03897935,0
3,8,3,1998.0,1080000.0,2 Story,2.0,1,1386,38.91644466,-77.03904208,0
3,12,5,2001.0,1259000.0,3 Story,2.0,1,1622,38.9164585,-77.04071487,0
3,9,6,1989.0,260000.0,3 Story,2.0,0,1622,38.91644804,-77.04100002,0
4,8,5,2007.0,1355000.0,3 Story,3.0,0,1714,38.91676728,-77.04078215,0
4,14,4,1981.0,310000.0,3 Story,4.0,0,1714,38.91676649,-77.04072104,0
3,10,4,2007.0,1600000.0,3 Story,2.0,3,1800,38.91201469,-77.03034812,0
3,10,4,2008.0,1187000.0,3 Story,3.0,2,1800,38.91198966,-77.03027916,0
2,11,5,2012.0,751000.0,3 Story,2.0,2,1800,38.91201341,-77.03005825,0
3,10,5,2004.0,1325000.0,3 Story,2.0,1,2000,38.91241617,-77.03005992,0
3,10,4,2004.0,813500.0,3 Story,2.0,3,2000,38.91242327,-77.03012899,0
3,10,4,1989.0,1195000.0,3 Story,1.0,2,2000,38.91241695,-77.03020198,0
4,12,4,1985.0,1195000.0,3 Story,4.0,0,2000,38.91129256,-77.0311156,0
4,8,6,2008.0,1340000.0,3 Story,2.0,2,2000,38.91129878,-77.03076382,0
3,10,4,2009.0,875000.0,3 Story,2.0,1,2000,38.91131067,-77.03006165,0
3,10,5,1962.0,1711000.0,3 Story,2.0,3,2000,38.91129051,-77.02998946,0
1,6,3,1973.0,800000.0,2 Story,1.0,1,1423,38.91642504,-77.03529143,0
1,6,3,2009.0,700000.0,2 Story,1.0,1,1423,38.91642492,-77.0350931,0
3,9,3,2006.0,1200000.0,3 Story,2.0,0,1400,38.91675209,-77.03484281,0
5,9,4,2014.0,1103500.0,3 Story,2.0,2,1400,38.91665498,-77.03482477,0
3,12,4,2004.0,629000.0,3 Story,2.0,0,1400,38.91646419,-77.03480819,0
9,16,9,2011.0,1523870.0,3 Story,3.0,1,1350,38.91636771,-77.03483213,0
4,10,4,2015.0,2149000.0,3 Story,1.0,1,1440,38.91610809,-77.03480698,0
3,8,5,2009.0,1360000.0,3 Story,2.0,2,1415,38.91596018,-77.03480725,0
4,12,6,2000.0,1720000.0,3 Story,2.0,2,1506,38.91595536,-77.03612118,0
4,10,4,2008.0,1625000.0,2 Story,2.0,2,2145,38.91428088,-77.03529267,0
4,15,6,1996.0,1350000.0,3 Story,4.0,1,2146,38.91428763,-77.03561588,0
2,8,3,2008.0,1400000.0,2 Story,2.0,1,2145,38.91427391,-77.03568021,0
4,12,5,2010.0,1600000.0,3 Story,2.0,4,1000,38.90740231,-77.0483282,0
4,14,5,2004.0,341000.0,3 Story,2.0,1,1000,38.9074069,-77.04853908,0
5,19,6,2001.0,1300000.0,3 Story,4.0,2,1667,38.90751393,-77.0485327,0
3,12,5,2000.0,1350000.0,3 Story,2.0,4,1667,38.90737576,-77.0478285,0
4,9,5,2003.0,1700000.0,3 Story,4.0,3,1666,38.90744014,-77.04788631,0
4,13,6,1989.0,1515000.0,3 Story,2.0,4,1666,38.90737742,-77.04795141,0
1,6,3,2012.0,349000.0,2 Story,1.0,1,960,38.90775942,-77.04806788,0
1,7,2,1992.0,932500.0,2 Story,1.0,1,840,38.90775937,-77.047967,0
1,6,2,2004.0,625000.0,2 Story,1.0,1,840,38.90775808,-77.0478208,0
1,6,2,2000.0,660000.0,2 Story,1.0,1,840,38.90776107,-77.04777031,0
2,9,4,2010.0,775000.0,2 Story,2.0,1,807,38.90775143,-77.04821441,0
2,7,3,2001.0,735000.0,2 Story,1.0,0,806,38.90775145,-77.04816876,0
2,7,3,2000.0,980000.0,3 Story,2.0,1,1138,38.90803004,-77.0475919,0
2,7,3,1991.0,339900.0,2 Story,2.0,0,1138,38.90803056,-77.04765312,0
3,6,3,2012.0,630000.0,2 Story,3.0,0,1100,38.90803026,-77.0477148,0
2,7,3,2011.0,1020000.0,2 Story,1.0,0,1191,38.90777489,-77.04746698,0
5,10,5,2011.0,1617500.0,3 Story,2.0,1,1512,38.91612337,-77.04103535,0
4,11,4,2003.0,815000.0,3 Story,2.0,0,1512,38.91612441,-77.04090228,0
4,10,5,1980.0,1069000.0,3 Story,3.0,1,1512,38.91612497,-77.04083564,0
6,8,4,1990.0,960000.0,3 Story,3.0,1,1512,38.91612553,-77.04076899,0
3,10,4,1985.0,405000.0,3 Story,2.0,1,1700,38.91579288,-77.04069223,0
3,9,6,2011.0,1075000.0,3 Story,2.0,3,1700,38.91574379,-77.04092962,0
2,9,4,2004.0,1130000.0,3 Story,1.0,2,1700,38.91579233,-77.04099261,0
3,14,4,2005.0,1500000.0,3 Story,1.0,0,1700,38.91579283,-77.04111161,0
4,10,4,2002.0,260000.0,3 Story,4.0,0,1700,38.9157938,-77.0411688,0
3,12,8,1988.0,1299000.0,3 Story,2.0,2,1600,38.91668572,-77.03877366,0
2,7,3,2010.0,1345000.0,2 Story,2.0,2,1098,38.91585625,-77.03873146,0
2,7,3,1994.0,286000.0,2 Story,2.0,1,1098,38.91580374,-77.03869304,0
3,6,3,2008.0,1025000.0,2 Story,2.0,2,1098,38.9157586,-77.03873141,0
2,10,3,1979.0,1193500.0,2 Story,2.0,2,1600,38.91618677,-77.03952923,0
3,11,3,2012.0,555325.0,3 Story,2.0,2,1755,38.91429389,-77.04070302,0
3,9,4,2003.0,675000.0,3 Story,2.0,6,1755,38.91429549,-77.04077498,0
2,7,3,2005.0,1175000.0,2 Story,1.0,1,1755,38.91432696,-77.04095406,0
2,6,3,1989.0,955000.0,2 Story,1.0,2,1755,38.9143361,-77.04108136,0
2,7,3,1963.0,885000.0,2 Story,1.0,0,1755,38.91432454,-77.04115008,0
2,6,3,2009.0,900000.0,2 Story,1.0,1,1755,38.9143284,-77.04120877,0
2,6,3,2004.0,1041000.0,2 Story,2.0,0,1400,38.91470058,-77.04056639,0
3,10,4,2006.0,2600000.0,3 Story,3.0,6,2762,38.90793158,-77.03098085,0
5,8,4,2005.0,1225000.0,3 Story,2.0,4,1273,38.90904394,-77.03062369,0
4,11,5,2007.0,2435000.0,3 Story,3.0,3,1536,38.90891936,-77.03092386,0
5,17,5,2002.0,4380000.0,3 Story,4.0,5,5846,38.90805699,-77.03094597,0
6,8,6,1980.0,2600000.0,3 Story,3.0,3,2524,38.90880047,-77.03119983,0
5,15,6,1979.0,2050000.0,3 Story,4.0,3,2424,38.90886375,-77.0310494,0
5,9,5,2009.0,1480000.0,3 Story,2.0,7,2523,38.90878955,-77.0312599,0
5,15,5,2011.0,1960000.0,3 Story,4.0,4,3714,38.90836422,-77.03075933,0
5,14,6,1985.0,95960.0,3 Story,2.0,4,1384,38.90947408,-77.03098118,0
4,9,4,1989.0,200000.0,3 Story,4.0,0,1478,38.90782728,-77.02987974,0
4,20,8,2007.0,736000.0,3 Story,2.0,2,1550,38.90777782,-77.02988445,0
4,7,4,1985.0,1450000.0,3 Story,4.0,0,2147,38.90771927,-77.02987901,0
4,11,8,2012.0,400000.0,3 Story,3.0,0,2546,38.9079297,-77.03026072,0
2,8,3,2010.0,848000.0,3 Story,2.0,2,1020,38.90824014,-77.02986608,0
3,12,6,2008.0,650000.0,3 Story,3.0,1,1808,38.90818456,-77.02985799,0
1,5,1,2000.0,635000.0,2 Story,1.0,1,1090,38.9083499,-77.03006674,0
2,7,3,2007.0,1477500.0,2 Story,2.0,2,1197,38.90822187,-77.03012676,0
2,11,3,2009.0,1071000.0,3 Story,1.0,4,1080,38.91167123,-77.02986959,0
2,8,4,2012.0,1065000.0,3 Story,1.0,3,1080,38.91162394,-77.02986923,0
4,12,4,2009.0,1406500.0,3 Story,3.0,0,2000,38.91092606,-77.03507944,0
2,8,3,2013.0,1012500.0,2 Story,1.0,2,1473,38.9105013,-77.03512627,0
2,7,2,2004.0,235000.0,2 Story,2.0,1,960,38.91048645,-77.03506423,0
2,7,3,2004.0,1325000.0,2 Story,2.0,1,944,38.91049206,-77.03499575,0
2,7,2,2011.0,535000.0,2 Story,2.0,1,944,38.9104756,-77.0349261,0
4,12,6,2004.0,495000.0,3 Story,4.0,2,2250,38.91092639,-77.03515323,0
3,10,3,2009.0,1605000.0,2 Story,3.0,4,2050,38.9088711,-77.03558746,0
5,10,5,2006.0,1728000.0,3 Story,2.0,3,2050,38.90887243,-77.03566344,0
3,11,7,2005.0,1425000.0,3 Story,2.0,0,2125,38.90929058,-77.03482533,0
3,10,5,2007.0,2299000.0,3 Story,2.0,3,2125,38.90912259,-77.03478074,0
3,10,5,2008.0,1200000.0,3 Story,2.0,0,1425,38.90944968,-77.03507364,0
4,16,7,2009.0,1600000.0,3 Story,4.0,0,1425,38.9094597,-77.03499893,0
4,12,4,2004.0,1500000.0,3 Story,4.0,0,1000,38.90946695,-77.03485897,0
2,7,4,2004.0,500000.0,3 Story,2.0,2,1275,38.90936012,-77.03482398,0
3,9,4,2002.0,1049000.0,2 Story,2.0,0,1800,38.91937058,-77.03285044,0
2,7,3,2010.0,289000.0,2 Story,1.0,1,1800,38.91935966,-77.03291939,0
2,8,2,1999.0,801600.0,2 Story,1.0,0,1800,38.91935856,-77.03298443,0
3,10,4,1991.0,365000.0,2 Story,2.0,1,1191,38.90777473,-77.04740356,0
3,6,3,2003.0,810000.0,2 Story,1.0,0,1192,38.90776467,-77.04733842,0
3,7,3,2014.0,1065000.0,2 Story,1.0,2,1520,38.90744113,-77.04722936,0
3,9,3,1980.0,776000.0,2 Story,3.0,0,1520,38.90742876,-77.04729761,0
4,6,3,2003.0,1410000.0,3 Story,2.0,1,1473,38.90742821,-77.04734038,0
3,9,3,2009.0,1250000.0,2 Story,2.0,1,1621,38.90835168,-77.04771686,0
3,9,4,2004.0,1080000.0,2 Story,2.0,1,1583,38.90835414,-77.04765137,0
3,8,5,2011.0,1387000.0,2 Story,2.0,0,1667,38.908361,-77.04782743,0
3,10,4,2010.0,785000.0,3 Story,3.0,0,1500,38.90746548,-77.04739425,0
2,5,2,2004.0,725000.0,2 Story,1.0,1,894,38.90805852,-77.04732881,0
2,6,3,1996.0,1050000.0,2 Story,2.0,0,1192,38.90777508,-77.04766205,0
1,4,2,1980.0,499000.0,2 Story,1.0,0,600,38.90801317,-77.04854249,0
3,5,2,1964.0,850000.0,2 Story,1.0,0,1138,38.90775442,-77.04727488,0
1,4,2,2005.0,737500.0,2 Story,1.0,0,1562,38.91366433,-77.01964435,0
4,9,4,2014.0,1200000.0,2 Story,1.0,1,895,38.91357822,-77.01908717,0
4,9,4,2015.0,1050000.0,2 Story,1.0,0,1197,38.91378279,-77.01913127,0
1,5,2,1992.0,99000.0,2 Story,1.0,0,1162,38.91371324,-77.01912803,0
3,5,3,2011.0,399999.0,2 Story,1.0,0,1523,38.90657225,-77.01731809,0
3,8,5,2013.0,750000.0,3 Story,2.0,2,847,38.905821,-77.0164048,0
2,7,3,2012.0,855000.0,2 Story,1.0,0,1549,38.91590523,-77.02269231,0
2,6,2,1999.0,118900.0,2 Story,2.0,0,990,38.91425323,-77.02252367,0
2,6,3,2004.0,406000.0,2 Story,2.0,0,990,38.91425322,-77.02258167,0
2,6,3,2006.0,590000.0,2 Story,1.0,1,990,38.91425274,-77.02269455,0
2,9,3,2004.0,526900.0,2 Story,2.0,0,750,38.91427688,-77.02275602,0
2,6,3,2017.0,1325000.0,2 Story,1.0,3,1900,38.91149557,-77.02267569,0
2,7,3,2009.0,565000.0,2 Story,1.0,0,1900,38.9116052,-77.02268599,0
2,5,4,2006.0,900000.0,2 Story,1.0,1,1900,38.91165961,-77.02268531,0
1,4,2,2004.0,825000.0,2 Story,1.0,2,453,38.91179346,-77.02274739,0
2,6,3,2006.0,370000.0,2 Story,1.0,0,623,38.91186294,-77.02262784,0
2,5,3,2007.0,666000.0,2 Story,1.0,0,919,38.91189927,-77.0224594,0
3,6,3,2014.0,475000.0,2 Story,1.0,0,900,38.91126697,-77.0224984,0
2,7,3,1972.0,1230000.0,2 Story,1.0,0,1900,38.90997352,-77.02265226,0
2,8,4,2001.0,175000.0,2 Story,1.0,0,1900,38.91002838,-77.02266208,0
2,8,3,2016.0,1400000.0,2 Story,1.0,2,1900,38.91024638,-77.02265442,0
2,9,4,2007.0,1375000.0,3 Story,1.0,1,1900,38.91041674,-77.0226117,0
2,8,3,2009.0,563000.0,3 Story,1.0,1,608,38.91849121,-77.02936323,0
2,8,3,2007.0,682150.0,3 Story,1.0,1,640,38.91886268,-77.02912434,0
2,5,2,2007.0,705000.0,2 Story,1.0,1,716,38.91894139,-77.02577731,0
2,5,2,2011.0,712000.0,2 Story,1.0,0,625,38.91903069,-77.02564404,0
2,5,2,1995.0,350000.0,2 Story,1.0,0,625,38.9190307,-77.02560057,0
1,6,4,2010.0,385000.0,2 Story,1.0,0,926,38.91746065,-77.02473091,0
2,6,2,2002.0,585000.0,2 Story,1.0,1,1282,38.91749182,-77.02470325,0
1,6,3,2006.0,50000.0,2 Story,1.0,0,1248,38.91760652,-77.02460851,0
3,9,3,2003.0,368000.0,2 Story,2.0,0,1592,38.91655421,-77.02525226,0
2,8,3,2011.0,675000.0,2 Story,2.0,2,1153,38.91575075,-77.0257117,0
3,8,4,2008.0,1225000.0,2 Story,2.0,0,1071,38.91576015,-77.02553552,0
3,8,3,2006.0,899000.0,2 Story,2.0,0,1322,38.90582223,-77.01663539,0
2,6,3,2002.0,650000.0,2 Story,1.0,0,901,38.90632209,-77.01673592,0
3,8,3,2008.0,690000.0,2 Story,1.0,1,1535,38.90708274,-77.01799764,0
2,8,5,2006.0,930000.0,3 Story,1.0,1,2606,38.90581687,-77.01695232,0
2,6,2,2004.0,630000.0,2 Story,1.0,1,3288,38.90589556,-77.01720321,0
2,6,3,1960.0,89500.0,2 Story,2.0,0,1275,38.87477784,-77.0104367,0
1,6,2,1960.0,325000.0,2 Story,1.0,0,1302,38.87483846,-77.0104366,0
2,8,4,1960.0,77000.0,2 Story,1.0,0,1302,38.87500431,-77.01043651,0
3,9,4,2006.0,1350000.0,3 Story,1.0,2,1900,38.91046538,-77.0226636,0
3,10,3,1991.0,715000.0,3 Story,2.0,4,1596,38.91067014,-77.02265179,0
3,12,5,2012.0,560000.0,3 Story,2.0,0,1596,38.91071688,-77.02270092,0
3,16,3,2007.0,1005000.0,3 Story,3.0,0,1596,38.91076174,-77.02270059,0
3,9,4,2012.0,1270000.0,3 Story,2.0,2,728,38.91095118,-77.02274942,0
2,7,3,1977.0,330000.0,2 Story,2.0,0,658,38.91095625,-77.02263055,0
3,6,4,1998.0,305000.0,2 Story,1.0,0,658,38.91096563,-77.02257533,0
2,6,3,1996.0,249000.0,2 Story,1.0,0,658,38.91096573,-77.02251941,0
4,9,5,2006.0,1145000.0,3 Story,1.0,1,1703,38.91057365,-77.02267909,0
2,10,3,2010.0,1137500.0,3 Story,1.0,4,1717,38.91062275,-77.02267922,0
2,6,3,2010.0,30000.0,2 Story,2.0,1,616,38.91425418,-77.02079248,0
1,4,2,2003.0,399900.0,2 Story,1.0,0,397,38.91433535,-77.02076818,0
1,5,3,1996.0,409000.0,2 Story,1.0,0,397,38.91436796,-77.0207668,0
1,4,2,1996.0,399000.0,2 Story,1.0,0,397,38.91439904,-77.0207675,0
1,4,2,2005.0,375900.0,2 Story,1.0,0,397,38.91443336,-77.02076959,0
1,4,1,1996.0,343000.0,2 Story,1.0,0,397,38.91447237,-77.02077029,0
2,4,2,2010.0,379000.0,2 Story,1.0,0,397,38.91451146,-77.02077031,0
1,4,2,1996.0,450000.0,2 Story,1.0,0,412,38.91453876,-77.02076939,0
1,5,2,2001.0,299900.0,2 Story,1.0,1,1250,38.91523017,-77.0201263,0
3,6,3,2013.0,569000.0,3 Story,2.0,0,900,38.914262,-77.02040114,0
2,6,3,1995.0,650000.0,2 Story,1.0,0,1500,38.915159,-77.02015061,0
3,8,3,2008.0,750000.0,2 Story,1.0,1,656,38.91860135,-77.02915018,0
2,8,3,2014.0,910000.0,2 Story,1.0,1,684,38.91862741,-77.02829642,0
1,4,2,2014.0,632000.0,2 Story,1.0,0,816,38.91635113,-77.02457786,0
1,6,3,2003.0,584900.0,2 Story,1.0,0,816,38.91638887,-77.02458156,0
3,9,3,2006.0,250000.0,2 Story,1.0,1,3372,38.91579685,-77.02497341,0
3,9,4,2015.0,1025000.0,2 Story,2.0,1,3372,38.91579876,-77.02489673,0
3,8,5,2008.0,595000.0,3 Story,2.0,2,1474,38.91576318,-77.02443998,0
4,7,5,2005.0,1055000.0,3 Story,2.0,3,1816,38.91427588,-77.0245572,0
4,8,4,2005.0,1000000.0,3 Story,2.0,0,1827,38.91427609,-77.02483428,0
2,10,4,2011.0,909000.0,3 Story,1.0,1,1827,38.914285,-77.02490219,0
3,9,5,2010.0,760000.0,3 Story,1.0,0,1827,38.91429232,-77.0251817,0
2,8,4,2003.0,285000.0,3 Story,2.0,0,1827,38.91428357,-77.02525122,0
2,9,4,2006.0,705000.0,3 Story,1.0,0,1827,38.91428498,-77.02538844,0
2,6,2,1979.0,75000.0,2 Story,2.0,0,1302,38.87544851,-77.01043611,0
2,6,2,1979.0,350000.0,2 Story,2.0,0,1302,38.87550499,-77.01043612,0
2,8,4,2016.0,760000.0,2 Story,1.0,0,1302,38.87572597,-77.01042866,0
2,5,3,2003.0,380000.0,2 Story,1.0,0,1299,38.87583695,-77.01042868,0
1,6,3,2014.0,528000.0,2 Story,1.0,1,1302,38.87617162,-77.01042826,0
1,6,3,2005.0,190000.0,2 Story,1.0,1,1302,38.8762281,-77.01042827,0
1,4,2,2013.0,520000.0,2 Story,1.0,0,1005,38.90708074,-77.01751975,0
1,7,3,2008.0,265000.0,2 Story,1.0,0,1535,38.90708237,-77.01805298,0
2,6,2,2008.0,795000.0,2 Story,1.0,0,1800,38.90627554,-77.01833213,0
3,8,3,2008.0,875000.0,3 Story,1.0,2,2114,38.90632115,-77.01700179,0
1,5,3,1986.0,345000.0,2 Story,1.0,1,1650,38.91501784,-77.02014249,0
2,8,3,1992.0,880000.0,2 Story,1.0,0,1650,38.91497568,-77.02013983,0
2,4,2,2013.0,625000.0,2 Story,1.0,0,1085,38.9144777,-77.02013289,0
2,8,4,2008.0,650000.0,2 Story,2.0,0,1442,38.91541155,-77.02038856,0
2,7,2,2011.0,480000.0,2 Story,1.0,2,1300,38.91302132,-77.02066898,0
1,4,2,2010.0,607000.0,2 Story,1.0,1,608,38.91392615,-77.02046296,0
2,7,3,2013.0,981000.0,2 Story,1.0,1,1773,38.91352525,-77.02013688,0
1,5,2,1980.0,269000.0,2 Story,1.0,1,1285,38.91305819,-77.02053962,0
4,9,4,2008.0,875000.0,3 Story,2.0,1,703,38.91015097,-77.0288571,0
3,7,4,2003.0,393890.0,2 Story,2.0,1,1830,38.91075133,-77.02829572,0
2,9,4,1978.0,138000.0,2 Story,2.0,0,1405,38.91071026,-77.0282949,0
4,12,6,2006.0,1101200.0,3 Story,2.0,0,1411,38.91086125,-77.02858678,0
2,7,3,2010.0,675000.0,2 Story,1.0,0,898,38.91031026,-77.0284045,0
5,12,5,2004.0,1575000.0,3 Story,4.0,0,1764,38.9108633,-77.0283164,0
5,14,4,2005.0,1312500.0,3 Story,3.0,2,783,38.91070692,-77.02865336,0
2,7,3,2006.0,753000.0,2 Story,2.0,2,1847,38.9087744,-77.02887361,0
2,9,3,2011.0,875000.0,2 Story,1.0,2,1574,38.90875817,-77.02895062,0
3,6,2,2014.0,1180000.0,2 Story,1.0,0,1302,38.90877202,-77.02903767,0
2,12,3,1991.0,115899.0,3 Story,1.0,2,2125,38.90880164,-77.02837761,0
3,10,4,2007.0,2000000.0,2 Story,2.0,3,1012,38.90875715,-77.02940523,0
3,10,5,1980.0,1060000.0,2 Story,2.0,3,1000,38.90875744,-77.02932371,0
3,9,4,2010.0,729000.0,2 Story,2.0,1,1000,38.90872611,-77.02924518,0
4,11,5,1989.0,421500.0,3 Story,2.0,1,1594,38.90891011,-77.02834364,0
2,11,4,2010.0,307000.0,3 Story,1.0,5,1827,38.91428402,-77.02566667,0
4,10,8,2012.0,670000.0,3 Story,2.0,0,1827,38.91428409,-77.02573573,0
2,7,3,2000.0,212900.0,3 Story,1.0,0,1547,38.91499022,-77.0250822,0
4,9,6,2011.0,175000.0,3 Story,2.0,0,1547,38.91499929,-77.02521608,0
4,10,5,2013.0,2000000.0,3 Story,2.0,2,1547,38.9150169,-77.02541291,0
2,8,5,1972.0,159000.0,3 Story,1.0,0,1547,38.91499878,-77.02547932,0
3,9,4,2010.0,995000.0,3 Story,1.0,1,1547,38.91501477,-77.02567362,0
3,10,3,2013.0,399500.0,3 Story,2.0,0,1547,38.9150315,-77.02581695,0
4,11,5,2016.0,2325000.0,3 Story,2.0,4,1734,38.91538319,-77.02580359,0
2,8,4,2002.0,415000.0,3 Story,1.0,0,1734,38.91537779,-77.02534339,0
2,8,4,2008.0,849000.0,3 Story,1.0,2,1734,38.91538394,-77.02482025,0
3,8,4,2004.0,650000.0,3 Story,2.0,3,660,38.90540951,-77.01872666,0
3,8,3,1991.0,270000.0,2 Story,2.0,0,1020,38.90458831,-77.01870489,0
4,7,4,2013.0,780000.0,3 Story,2.0,1,2400,38.90510368,-77.01868554,0
3,9,3,2016.0,650000.0,2 Story,3.0,0,913,38.91296659,-77.01936224,0
3,6,3,2008.0,232000.0,3 Story,2.0,0,650,38.91243857,-77.01965116,0
1,6,3,2013.0,415000.0,3 Story,1.0,0,650,38.91243866,-77.01960365,0
2,8,3,2010.0,570000.0,2 Story,1.0,1,1249,38.91132547,-77.01924246,0
3,6,3,2002.0,425000.0,2 Story,1.0,0,2767,38.91129556,-77.01931163,0
3,8,3,2006.0,935000.0,2 Story,2.0,0,1587,38.91184024,-77.01961594,0
2,5,2,2014.0,1060000.0,2 Story,1.0,1,1289,38.91023103,-77.02377235,0
3,4,3,2006.0,776000.0,2 Story,1.0,2,1887,38.91058723,-77.02373558,0
2,4,2,2005.0,665000.0,2 Story,2.0,0,1510,38.91082399,-77.02317784,0
3,10,5,2004.0,520000.0,2 Story,2.0,0,1310,38.91029132,-77.02316971,0
3,8,4,2012.0,890000.0,3 Story,1.0,2,1474,38.91014781,-77.02323215,0
3,5,3,2010.0,1292500.0,2 Story,2.0,1,1745,38.91001846,-77.02316282,0
1,6,3,2006.0,314220.0,3 Story,1.0,1,1197,38.90993414,-77.02321444,0
3,6,4,2014.0,795000.0,2 Story,2.0,0,1509,38.90804113,-77.02318627,0
2,7,3,2009.0,818000.0,2 Story,1.0,0,1538,38.90794608,-77.02325611,0
3,7,3,2006.0,470000.0,2 Story,1.0,0,1415,38.90766494,-77.02320333,0
2,6,3,2012.0,330000.0,2 Story,1.0,0,1594,38.90908416,-77.02829633,0
2,6,3,2007.0,751400.0,2 Story,1.0,1,1594,38.90903272,-77.02829642,0
3,7,3,2015.0,1010000.0,2 Story,1.0,1,1063,38.90923252,-77.0283033,0
3,8,3,2014.0,1250000.0,2 Story,1.0,1,1063,38.90919028,-77.02829948,0
2,7,4,1988.0,211500.0,3 Story,2.0,2,1411,38.9094676,-77.02849225,0
2,8,2,2014.0,880000.0,2 Story,1.0,0,1331,38.9202204,-77.02731953,0
1,6,3,2011.0,825000.0,2 Story,1.0,0,1267,38.92005344,-77.02785626,0
2,6,3,2004.0,470000.0,2 Story,2.0,0,1267,38.92014555,-77.02729632,0
2,6,4,2011.0,125000.0,2 Story,2.0,1,1267,38.92007384,-77.02729584,0
3,5,4,2013.0,1174000.0,2 Story,1.0,0,1236,38.92029243,-77.02785693,0
1,5,3,2007.0,759000.0,2 Story,1.0,0,1902,38.91996751,-77.02784804,0
2,6,3,2002.0,700000.0,2 Story,1.0,1,1664,38.92052395,-77.02786947,0
2,4,2,2009.0,665000.0,2 Story,1.0,0,1188,38.92015136,-77.02788236,0
2,5,2,1992.0,787500.0,2 Story,1.0,0,1486,38.9148087,-77.0278662,0
5,12,6,2012.0,1250000.0,2 Story,2.0,0,1505,38.91429648,-77.02789367,0
2,6,2,2012.0,699000.0,1 Story,1.0,0,795,38.91443178,-77.02791275,0
3,9,5,2004.0,1300000.0,3 Story,2.0,1,1530,38.91521471,-77.02420722,0
3,9,5,2003.0,663000.0,3 Story,2.0,0,1530,38.91516174,-77.0242087,0
